name,gppd_idnr,country,year,co2_emissions_tonne,capacity_mw,primary_fuel,generation_gwh,commissioning_year,latitude,longitude,unit_count
CORB,GBR1000077,United Kingdom,2017,15675.300000000001,401.0,Fossil Gas,35.07800000000001,1994.0,52.51,-0.6809999999999999,1
CORB,GBR1000077,United Kingdom,2018,20954.600000000002,401.0,Fossil Gas,46.89200000000001,1994.0,52.51,-0.6809999999999999,1
COSO,GBR1000213,United Kingdom,2015,489140.0,800.0,Fossil Gas,1261.1600000000003,2001.0,51.512,0.511,1
COSO,GBR1000213,United Kingdom,2016,1297240.0,800.0,Fossil Gas,3344.707000000001,2001.0,51.512,0.511,1
COSO,GBR1000213,United Kingdom,2017,571545.0,800.0,Fossil Gas,1473.6270000000004,2001.0,51.512,0.511,1
COSO,GBR1000213,United Kingdom,2018,373002.0,800.0,Fossil Gas,961.7200000000003,2001.0,51.512,0.511,1
COWE,,United Kingdom,2015,1051.192,100.0,Fossil Oil,1.3340000000000003,,50.833999999999996,-1.3769999999999998,2
COWE,,United Kingdom,2016,3698.09,100.0,Fossil Oil,4.693000000000001,,50.833999999999996,-1.3769999999999998,2
COWE,,United Kingdom,2017,3553.09,100.0,Fossil Oil,4.509000000000001,,50.833999999999996,-1.3769999999999998,2
COWE,,United Kingdom,2018,2434.92,100.0,Fossil Oil,3.0900000000000007,,50.833999999999996,-1.3769999999999998,2
CRUA,GBR1000456,United Kingdom,2015,0.0,440.0,Hydro Run-of-river and poundage,239.74100000000007,,56.394,-5.115,4
CRUA,GBR1000456,United Kingdom,2016,0.0,440.0,Hydro Run-of-river and poundage,252.56700000000006,,56.394,-5.115,4
CRUA,GBR1000456,United Kingdom,2017,0.0,440.0,Hydro Run-of-river and poundage,254.68600000000006,,56.394,-5.115,4
CRUA,GBR1000456,United Kingdom,2018,0.0,440.0,Hydro Run-of-river and poundage,197.19300000000004,,56.394,-5.115,4
DAMC,GBR1000466,United Kingdom,2015,1193120.0,805.0,Fossil Gas,3134.288000000001,2001.0,51.413999999999994,0.56,1
DAMC,GBR1000466,United Kingdom,2016,1760880.0,805.0,Fossil Gas,4625.776000000001,2001.0,51.413999999999994,0.56,1
DAMC,GBR1000466,United Kingdom,2017,1470150.0,805.0,Fossil Gas,3862.034000000001,2001.0,51.413999999999994,0.56,1
DAMC,GBR1000466,United Kingdom,2018,1347820.0,805.0,Fossil Gas,3540.692000000001,2001.0,51.413999999999994,0.56,1
DEEP,,United Kingdom,2015,106164.0,260.0,Fossil Gas,247.90300000000005,1994.0,53.214,-2.984,1
DEEP,,United Kingdom,2016,235318.0,260.0,Fossil Gas,549.4880000000002,1994.0,53.214,-2.984,1
DEEP,,United Kingdom,2017,297220.0,260.0,Fossil Gas,694.0330000000001,1994.0,53.214,-2.984,1
DEEP,,United Kingdom,2018,143613.0,260.0,Fossil Gas,335.34800000000007,1994.0,53.214,-2.984,1
DNGB,GBR1000052,United Kingdom,2015,0.0,1320.0,Nuclear,4940.179000000001,1975.0,50.913000000000004,0.953,2
DNGB,GBR1000052,United Kingdom,2016,0.0,1320.0,Nuclear,7309.923000000002,1975.0,50.913000000000004,0.953,2
DNGB,GBR1000052,United Kingdom,2017,0.0,1320.0,Nuclear,5886.365000000002,1975.0,50.913000000000004,0.953,2
DNGB,GBR1000052,United Kingdom,2018,0.0,1320.0,Nuclear,4065.330000000001,1975.0,50.913000000000004,0.953,2
EECL,GBR1000496,United Kingdom,2015,127666.0,408.0,Fossil Gas,329.16300000000007,1999.0,51.661,-0.023,1
EECL,GBR1000496,United Kingdom,2016,466908.0,408.0,Fossil Gas,1203.8390000000004,1999.0,51.661,-0.023,1
EECL,GBR1000496,United Kingdom,2017,411855.0,408.0,Fossil Gas,1061.8940000000002,1999.0,51.661,-0.023,1
EECL,GBR1000496,United Kingdom,2018,303335.0,408.0,Fossil Gas,782.0950000000001,1999.0,51.661,-0.023,1
ERRO,,United Kingdom,2015,0.0,75.0,Hydro Run-of-river and poundage,103.40900000000002,,56.707,-4.02,3
ERRO,,United Kingdom,2016,0.0,75.0,Hydro Run-of-river and poundage,88.18800000000002,,56.707,-4.02,3
ERRO,,United Kingdom,2017,0.0,75.0,Hydro Run-of-river and poundage,80.55200000000002,,56.707,-4.02,3
ERRO,,United Kingdom,2018,0.0,75.0,Hydro Run-of-river and poundage,64.66400000000002,,56.707,-4.02,3
FASN,GBR0000390,United Kingdom,2015,0.0,75.0,Hydro Run-of-river and poundage,185.58800000000005,,57.327,-4.795,4
FASN,GBR0000390,United Kingdom,2016,0.0,75.0,Hydro Run-of-river and poundage,232.88400000000004,,57.327,-4.795,4
FASN,GBR0000390,United Kingdom,2017,0.0,75.0,Hydro Run-of-river and poundage,246.42900000000006,,57.327,-4.795,4
FASN,GBR0000390,United Kingdom,2018,0.0,75.0,Hydro Run-of-river and poundage,207.03800000000004,,57.327,-4.795,4
FAWN,,United Kingdom,2015,401602.0,150.0,Fossil Gas,664.2570000000002,,50.818000000000005,-1.329,1
FAWN,,United Kingdom,2016,401844.0,150.0,Fossil Gas,664.6570000000002,,50.818000000000005,-1.329,1
FAWN,,United Kingdom,2017,590209.0,150.0,Fossil Gas,976.2170000000002,,50.818000000000005,-1.329,1
FAWN,,United Kingdom,2018,503974.0,150.0,Fossil Gas,833.5830000000002,,50.818000000000005,-1.329,1
FELL,,United Kingdom,2015,134071.0,180.0,Fossil Gas,280.4560000000001,1899.0,54.417,-3.489,1
FELL,,United Kingdom,2016,121907.0,180.0,Fossil Gas,255.01100000000005,1899.0,54.417,-3.489,1
FELL,,United Kingdom,2017,90320.2,180.0,Fossil Gas,188.93600000000004,1899.0,54.417,-3.489,1
FELL,,United Kingdom,2018,50223.6,180.0,Fossil Gas,105.06000000000003,1899.0,54.417,-3.489,1
FFES,GBR1000153,United Kingdom,2015,0.0,384.0,Hydro Run-of-river and poundage,79.97500000000002,,53.118,-4.103,4
FFES,GBR1000153,United Kingdom,2016,0.0,384.0,Hydro Run-of-river and poundage,172.74900000000005,,53.118,-4.103,4
FFES,GBR1000153,United Kingdom,2017,0.0,384.0,Hydro Run-of-river and poundage,160.08700000000005,,53.118,-4.103,4
FFES,GBR1000153,United Kingdom,2018,0.0,384.0,Hydro Run-of-river and poundage,98.07000000000002,,53.118,-4.103,4
FIDL,,United Kingdom,2015,3967927.0,1961.0,Fossil Hard coal,3908.512000000001,,53.373000000000005,-2.688,4
FIDL,,United Kingdom,2016,1839882.0,1961.0,Fossil Hard coal,1812.3340000000005,,53.373000000000005,-2.688,4
FIDL,,United Kingdom,2017,1930997.3,1961.0,Fossil Hard coal,1902.0860000000005,,53.373000000000005,-2.688,4
FIDL,,United Kingdom,2018,1080196.4,1961.0,Fossil Hard coal,1064.0220000000002,,53.373000000000005,-2.688,4
FINL,GBR1000385,United Kingdom,2015,0.0,17.0,Hydro Run-of-river and poundage,62.02000000000002,,56.244,-4.216,1
FINL,GBR1000385,United Kingdom,2016,0.0,17.0,Hydro Run-of-river and poundage,66.80500000000002,,56.244,-4.216,1
FINL,GBR1000385,United Kingdom,2017,0.0,17.0,Hydro Run-of-river and poundage,70.76300000000002,,56.244,-4.216,1
FINL,GBR1000385,United Kingdom,2018,0.0,17.0,Hydro Run-of-river and poundage,63.125000000000014,,56.244,-4.216,1
FOYE,GBR0000403,United Kingdom,2015,0.0,320.0,Hydro Run-of-river and poundage,185.26800000000006,1974.0,57.246,-4.49,2
FOYE,GBR0000403,United Kingdom,2016,0.0,320.0,Hydro Run-of-river and poundage,219.16400000000004,1974.0,57.246,-4.49,2
FOYE,GBR0000403,United Kingdom,2017,0.0,320.0,Hydro Run-of-river and poundage,272.64400000000006,1974.0,57.246,-4.49,2
FOYE,GBR0000403,United Kingdom,2018,0.0,320.0,Hydro Run-of-river and poundage,185.38900000000004,1974.0,57.246,-4.49,2
GRMO,,United Kingdom,2015,427878.0,144.0,Fossil Gas,728.5330000000001,,56.01,-3.6919999999999997,1
GRMO,,United Kingdom,2016,500225.0,144.0,Fossil Gas,851.7160000000002,,56.01,-3.6919999999999997,1
GRMO,,United Kingdom,2017,506768.0,144.0,Fossil Gas,862.8560000000002,,56.01,-3.6919999999999997,1
GRMO,,United Kingdom,2018,515868.0,144.0,Fossil Gas,878.3500000000003,,56.01,-3.6919999999999997,1
GYAR,,United Kingdom,2015,517583.0,420.0,Fossil Gas,1309.3170000000002,2002.0,52.585,1.732,1
GYAR,,United Kingdom,2016,850151.0,420.0,Fossil Gas,2150.6050000000005,2002.0,52.585,1.732,1
GYAR,,United Kingdom,2017,733293.0,420.0,Fossil Gas,1854.9930000000004,2002.0,52.585,1.732,1
GYAR,,United Kingdom,2018,353654.0,420.0,Fossil Gas,894.6290000000002,2002.0,52.585,1.732,1
HINB,GBR1000056,United Kingdom,2015,0.0,1400.0,Nuclear,5382.181000000001,1976.0,51.208999999999996,-3.133,2
HINB,GBR1000056,United Kingdom,2016,0.0,1400.0,Nuclear,7035.6370000000015,1976.0,51.208999999999996,-3.133,2
HINB,GBR1000056,United Kingdom,2017,0.0,1400.0,Nuclear,7365.7260000000015,1976.0,51.208999999999996,-3.133,2
HINB,GBR1000056,United Kingdom,2018,0.0,1400.0,Nuclear,5584.233000000001,1976.0,51.208999999999996,-3.133,2
HRTL,GBR1000053,United Kingdom,2015,0.0,1332.0,Nuclear,4173.681000000001,1989.0,54.636,-1.182,2
HRTL,GBR1000053,United Kingdom,2016,0.0,1332.0,Nuclear,6087.041000000001,1989.0,54.636,-1.182,2
HRTL,GBR1000053,United Kingdom,2017,0.0,1332.0,Nuclear,9155.491000000002,1989.0,54.636,-1.182,2
HRTL,GBR1000053,United Kingdom,2018,0.0,1332.0,Nuclear,6036.352000000002,1989.0,54.636,-1.182,2
HUMR,GBR0000620,United Kingdom,2015,1919940.0,1240.0,Fossil Gas,4856.812000000001,2004.0,53.637,-0.239,1
HUMR,GBR0000620,United Kingdom,2016,2882570.0,1240.0,Fossil Gas,7291.977000000002,2004.0,53.637,-0.239,1
HUMR,GBR0000620,United Kingdom,2017,2630070.0,1240.0,Fossil Gas,6653.221000000001,2004.0,53.637,-0.239,1
HUMR,GBR0000620,United Kingdom,2018,2280660.0,1240.0,Fossil Gas,5769.319000000001,2004.0,53.637,-0.239,1
HUNB,GBR1000057,United Kingdom,2015,0.0,1320.0,Nuclear,5286.260000000001,1976.5,55.723,-4.894,2
HUNB,GBR1000057,United Kingdom,2016,0.0,1320.0,Nuclear,7645.705000000002,1976.5,55.723,-4.894,2
HUNB,GBR1000057,United Kingdom,2017,0.0,1320.0,Nuclear,7383.687000000002,1976.5,55.723,-4.894,2
HUNB,GBR1000057,United Kingdom,2018,0.0,1320.0,Nuclear,2994.457000000001,1976.5,55.723,-4.894,2
INDQ,GBR1000152,United Kingdom,2015,542.92,140.0,Fossil Gas,0.8980000000000002,1996.0,50.396,-4.9,1
INDQ,GBR1000152,United Kingdom,2016,342.197,140.0,Fossil Gas,0.5660000000000002,1996.0,50.396,-4.9,1
INDQ,GBR1000152,United Kingdom,2017,772.059,140.0,Fossil Gas,1.2770000000000004,1996.0,50.396,-4.9,1
INDQ,GBR1000152,United Kingdom,2018,261.787,140.0,Fossil Gas,0.4330000000000001,1996.0,50.396,-4.9,1
KEAD,GBR1000444,United Kingdom,2015,19552.3,764.0,Fossil Gas,49.46100000000001,1996.0,53.593999999999994,-0.75,1
KEAD,GBR1000444,United Kingdom,2016,638895.0,764.0,Fossil Gas,1616.1960000000004,1996.0,53.593999999999994,-0.75,1
KEAD,GBR1000444,United Kingdom,2017,898013.0,764.0,Fossil Gas,2271.6810000000005,1996.0,53.593999999999994,-0.75,1
KEAD,GBR1000444,United Kingdom,2018,822272.0,764.0,Fossil Gas,2080.0820000000003,1996.0,53.593999999999994,-0.75,1
LAGA,GBR1000073,United Kingdom,2015,339646.0,905.0,Fossil Gas,875.7180000000002,2009.0,50.388000000000005,-4.0169999999999995,1
LAGA,GBR1000073,United Kingdom,2016,842048.0,905.0,Fossil Gas,2171.0720000000006,2009.0,50.388000000000005,-4.0169999999999995,1
LAGA,GBR1000073,United Kingdom,2017,1256360.0,905.0,Fossil Gas,3239.2930000000006,2009.0,50.388000000000005,-4.0169999999999995,1
LAGA,GBR1000073,United Kingdom,2018,758212.0,905.0,Fossil Gas,1954.9150000000004,2009.0,50.388000000000005,-4.0169999999999995,1
LBAR,GBR1000373,United Kingdom,2015,835085.0,735.0,Fossil Gas,2031.2440000000004,1995.0,52.205,-0.267,1
LBAR,GBR1000373,United Kingdom,2016,1318880.0,735.0,Fossil Gas,3208.0210000000006,1995.0,52.205,-0.267,1
LBAR,GBR1000373,United Kingdom,2017,1579190.0,735.0,Fossil Gas,3841.1890000000008,1995.0,52.205,-0.267,1
LBAR,GBR1000373,United Kingdom,2018,1395910.0,735.0,Fossil Gas,3395.3920000000007,1995.0,52.205,-0.267,1
MARK,GBR0000155,United Kingdom,2015,0.0,55.0,Other,197.92700000000005,,56.202,-3.162,1
MARK,GBR0000155,United Kingdom,2016,0.0,55.0,Other,333.24700000000007,,56.202,-3.162,1
MARK,GBR0000155,United Kingdom,2017,0.0,55.0,Other,384.6560000000001,,56.202,-3.162,1
MARK,GBR0000155,United Kingdom,2018,0.0,55.0,Other,212.69500000000005,,56.202,-3.162,1
MEDP,GBR1000439,United Kingdom,2015,399252.0,700.0,Fossil Gas,1009.9790000000003,1995.0,51.438,0.6890000000000001,1
MEDP,GBR1000439,United Kingdom,2016,930620.0,700.0,Fossil Gas,2354.1670000000004,1995.0,51.438,0.6890000000000001,1
MEDP,GBR1000439,United Kingdom,2017,912996.0,700.0,Fossil Gas,2309.5820000000003,1995.0,51.438,0.6890000000000001,1
MEDP,GBR1000439,United Kingdom,2018,426142.0,700.0,Fossil Gas,1078.0020000000002,1995.0,51.438,0.6890000000000001,1
MRWD,GBR1000313,United Kingdom,2015,898097.0,920.0,Fossil Gas,2359.2740000000003,2009.0,50.898,-1.4380000000000002,1
MRWD,GBR1000313,United Kingdom,2016,2036340.0,920.0,Fossil Gas,5349.392000000002,2009.0,50.898,-1.4380000000000002,1
MRWD,GBR1000313,United Kingdom,2017,2091060.0,920.0,Fossil Gas,5493.145000000001,2009.0,50.898,-1.4380000000000002,1
MRWD,GBR1000313,United Kingdom,2018,1540570.0,920.0,Fossil Gas,4047.039000000001,2009.0,50.898,-1.4380000000000002,1
NANT,GBR1000405,United Kingdom,2015,0.0,15.0,Hydro Run-of-river and poundage,31.492000000000008,,55.985,-4.821000000000001,1
NANT,GBR1000405,United Kingdom,2016,0.0,15.0,Hydro Run-of-river and poundage,34.61000000000001,,55.985,-4.821000000000001,1
NANT,GBR1000405,United Kingdom,2017,0.0,15.0,Hydro Run-of-river and poundage,36.24700000000001,,55.985,-4.821000000000001,1
NANT,GBR1000405,United Kingdom,2018,0.0,15.0,Hydro Run-of-river and poundage,29.820000000000007,,55.985,-4.821000000000001,1
PEHE,,United Kingdom,2015,39699.3,1840.0,Fossil Gas,104.28900000000003,1899.0,57.478,-1.788,1
PEHE,,United Kingdom,2016,518862.0,1840.0,Fossil Gas,1363.0350000000003,1899.0,57.478,-1.788,1
PEHE,,United Kingdom,2017,923458.0,1840.0,Fossil Gas,2425.8960000000006,1899.0,57.478,-1.788,1
PEHE,,United Kingdom,2018,1495960.0,1840.0,Fossil Gas,3929.846000000001,1899.0,57.478,-1.788,1
PEMB,GBR1000374,United Kingdom,2015,3210272.0,2305.0,Fossil Gas,8277.116000000002,2011.0,51.684,-5.0,5
PEMB,GBR1000374,United Kingdom,2016,5140067.0,2305.0,Fossil Gas,13252.767000000003,2011.0,51.684,-5.0,5
PEMB,GBR1000374,United Kingdom,2017,4857459.0,2305.0,Fossil Gas,12524.093000000003,2011.0,51.684,-5.0,5
PEMB,GBR1000374,United Kingdom,2018,3883664.0,2305.0,Fossil Gas,10013.337000000003,2011.0,51.684,-5.0,5
PETE,GBR0000905,United Kingdom,2015,8058.85,405.0,Fossil Gas,18.034000000000006,1993.0,52.577,-0.204,1
PETE,GBR0000905,United Kingdom,2016,11603.4,405.0,Fossil Gas,25.966000000000005,1993.0,52.577,-0.204,1
PETE,GBR0000905,United Kingdom,2017,9271.65,405.0,Fossil Gas,20.748000000000005,1993.0,52.577,-0.204,1
PETE,GBR0000905,United Kingdom,2018,2165.98,405.0,Fossil Gas,4.847000000000001,1993.0,52.577,-0.204,1
RATS,GBR1000498,United Kingdom,2015,3554180.0,2020.0,Fossil Hard coal,3300.9120000000007,1968.0,52.861999999999995,-1.25,4
RATS,GBR1000498,United Kingdom,2016,2666496.0,2020.0,Fossil Hard coal,2476.4830000000006,1968.0,52.861999999999995,-1.25,4
RATS,GBR1000498,United Kingdom,2017,2738901.0,2020.0,Fossil Hard coal,2543.7280000000005,1968.0,52.861999999999995,-1.25,4
RATS,GBR1000498,United Kingdom,2018,3220994.0,2020.0,Fossil Hard coal,2991.4650000000006,1968.0,52.861999999999995,-1.25,4
ROCK,GBR1000214,United Kingdom,2015,273752.0,830.0,Fossil Gas,705.8200000000002,1998.0,53.328,-2.7569999999999997,1
ROCK,GBR1000214,United Kingdom,2016,1523670.0,830.0,Fossil Gas,3928.513000000001,1998.0,53.328,-2.7569999999999997,1
ROCK,GBR1000214,United Kingdom,2017,996638.0,830.0,Fossil Gas,2569.6530000000007,1998.0,53.328,-2.7569999999999997,1
ROCK,GBR1000214,United Kingdom,2018,490757.0,830.0,Fossil Gas,1265.3310000000004,1998.0,53.328,-2.7569999999999997,1
RREW,GBR0002496,United Kingdom,2015,0.0,90.0,Wind Offshore,173.83200000000005,,54.763999999999996,-3.696,1
RREW,GBR0002496,United Kingdom,2016,0.0,90.0,Wind Offshore,224.70700000000005,,54.763999999999996,-3.696,1
RREW,GBR0002496,United Kingdom,2017,0.0,90.0,Wind Offshore,244.86700000000005,,54.763999999999996,-3.696,1
RREW,GBR0002496,United Kingdom,2018,0.0,90.0,Wind Offshore,207.44100000000006,,54.763999999999996,-3.696,1
RRWW,GBR0002497,United Kingdom,2015,0.0,90.0,Wind Offshore,178.74600000000004,,54.747,-3.7289999999999996,1
RRWW,GBR0002497,United Kingdom,2016,0.0,90.0,Wind Offshore,240.45200000000006,,54.747,-3.7289999999999996,1
RRWW,GBR0002497,United Kingdom,2017,0.0,90.0,Wind Offshore,278.5400000000001,,54.747,-3.7289999999999996,1
RRWW,GBR0002497,United Kingdom,2018,0.0,90.0,Wind Offshore,236.88900000000007,,54.747,-3.7289999999999996,1
SCCL,,United Kingdom,2015,1406751.0,1200.0,Fossil Gas,3695.495000000001,2001.0,53.736999999999995,-0.239,3
SCCL,,United Kingdom,2016,2653482.0,1200.0,Fossil Gas,6970.6190000000015,2001.0,53.736999999999995,-0.239,3
SCCL,,United Kingdom,2017,2625893.0,1200.0,Fossil Gas,6898.145000000001,2001.0,53.736999999999995,-0.239,3
SCCL,,United Kingdom,2018,1988496.0,1200.0,Fossil Gas,5223.721000000001,2001.0,53.736999999999995,-0.239,3
SEAB,GBR1000481,United Kingdom,2015,548848.0,1258.0,Fossil Gas,1441.8080000000004,2000.0,51.52,-2.65,2
SEAB,GBR1000481,United Kingdom,2016,1575007.0,1258.0,Fossil Gas,4137.495000000001,2000.0,51.52,-2.65,2
SEAB,GBR1000481,United Kingdom,2017,2137961.0,1258.0,Fossil Gas,5616.358000000001,2000.0,51.52,-2.65,2
SEAB,GBR1000481,United Kingdom,2018,993479.0,1258.0,Fossil Gas,2609.8380000000006,2000.0,51.52,-2.65,2
SHBA,GBR1000074,United Kingdom,2015,179605.0,810.0,Fossil Gas,419.3920000000001,1997.0,53.602,-0.145,1
SHBA,GBR1000074,United Kingdom,2016,573529.0,810.0,Fossil Gas,1339.2380000000003,1997.0,53.602,-0.145,1
SHBA,GBR1000074,United Kingdom,2017,386919.0,810.0,Fossil Gas,903.4880000000002,1997.0,53.602,-0.145,1
SHBA,GBR1000074,United Kingdom,2018,650083.0,810.0,Fossil Gas,1517.9980000000003,1997.0,53.602,-0.145,1
SHOS,,United Kingdom,2015,447515.0,420.0,Fossil Gas,1088.5260000000003,,50.83,-0.23199999999999998,1
SHOS,,United Kingdom,2016,818102.0,420.0,Fossil Gas,1989.9360000000004,,50.83,-0.23199999999999998,1
SHOS,,United Kingdom,2017,1002440.0,420.0,Fossil Gas,2438.3050000000007,,50.83,-0.23199999999999998,1
SHOS,,United Kingdom,2018,360632.0,420.0,Fossil Gas,877.1930000000002,,50.83,-0.23199999999999998,1
SIZB,GBR1000058,United Kingdom,2015,0.0,1320.0,Nuclear,7416.812000000002,1995.0,52.214,1.62,2
SIZB,GBR1000058,United Kingdom,2016,0.0,1320.0,Nuclear,8032.713000000002,1995.0,52.214,1.62,2
SIZB,GBR1000058,United Kingdom,2017,0.0,1320.0,Nuclear,8601.772000000003,1995.0,52.214,1.62,2
SIZB,GBR1000058,United Kingdom,2018,0.0,1320.0,Nuclear,6904.498000000001,1995.0,52.214,1.62,2
SLOY,GBR1000406,United Kingdom,2015,0.0,153.0,Hydro Run-of-river and poundage,106.21400000000003,1950.0,56.251000000000005,-4.712,4
SLOY,GBR1000406,United Kingdom,2016,0.0,153.0,Hydro Run-of-river and poundage,116.33000000000003,1950.0,56.251000000000005,-4.712,4
SLOY,GBR1000406,United Kingdom,2017,0.0,153.0,Hydro Run-of-river and poundage,141.43600000000004,1950.0,56.251000000000005,-4.712,4
SLOY,GBR1000406,United Kingdom,2018,0.0,153.0,Hydro Run-of-river and poundage,108.17400000000002,1950.0,56.251000000000005,-4.712,4
SPLN,GBR0006165,United Kingdom,2015,797993.0,903.0,Fossil Gas,2018.6640000000004,2004.0,52.808,-0.132,1
SPLN,GBR0006165,United Kingdom,2016,1734900.0,903.0,Fossil Gas,4388.7260000000015,2004.0,52.808,-0.132,1
SPLN,GBR0006165,United Kingdom,2017,1377240.0,903.0,Fossil Gas,3483.971000000001,2004.0,52.808,-0.132,1
SPLN,GBR0006165,United Kingdom,2018,886299.0,903.0,Fossil Gas,2242.0480000000007,2004.0,52.808,-0.132,1
STAY,GBR1000375,United Kingdom,2015,2651531.0,1828.0,Fossil Gas,6836.5030000000015,2011.0,53.078,-0.865,4
STAY,GBR1000375,United Kingdom,2016,3682140.0,1828.0,Fossil Gas,9493.743000000002,2011.0,53.078,-0.865,4
STAY,GBR1000375,United Kingdom,2017,2830648.0,1828.0,Fossil Gas,7298.325000000002,2011.0,53.078,-0.865,4
STAY,GBR1000375,United Kingdom,2018,2449986.0,1828.0,Fossil Gas,6316.854000000001,2011.0,53.078,-0.865,4
SUTB,USA0060878,United Kingdom,2015,181388.0,819.0,Fossil Gas,458.8530000000001,1999.0,52.757,0.192,1
SUTB,USA0060878,United Kingdom,2016,835432.0,819.0,Fossil Gas,2113.3720000000003,1999.0,52.757,0.192,1
SUTB,USA0060878,United Kingdom,2017,992694.0,819.0,Fossil Gas,2511.1930000000007,1999.0,52.757,0.192,1
SUTB,USA0060878,United Kingdom,2018,478682.0,819.0,Fossil Gas,1210.9090000000003,1999.0,52.757,0.192,1
SVRP,GBR1000315,United Kingdom,2015,311705.0,850.0,Fossil Gas,818.8390000000002,2010.5,51.547,-2.965,2
SVRP,GBR1000315,United Kingdom,2016,1385161.0,850.0,Fossil Gas,3638.7760000000007,2010.5,51.547,-2.965,2
SVRP,GBR1000315,United Kingdom,2017,1513147.0,850.0,Fossil Gas,3974.994000000001,2010.5,51.547,-2.965,2
SVRP,GBR1000315,United Kingdom,2018,899596.0,850.0,Fossil Gas,2363.2120000000004,2010.5,51.547,-2.965,2
TORN,GBR1000059,United Kingdom,2015,0.0,1370.0,Nuclear,6179.356000000002,1988.5,55.968,-2.4090000000000003,2
TORN,GBR1000059,United Kingdom,2016,0.0,1370.0,Nuclear,9829.080000000002,1988.5,55.968,-2.4090000000000003,2
TORN,GBR1000059,United Kingdom,2017,0.0,1370.0,Nuclear,9144.354000000003,1988.5,55.968,-2.4090000000000003,2
TORN,GBR1000059,United Kingdom,2018,0.0,1370.0,Nuclear,6628.946000000002,1988.5,55.968,-2.4090000000000003,2
USKM,GBR0006089,United Kingdom,2015,253598.1,363.0,Fossil Hard coal,192.70400000000004,1959.0,51.547,-2.965,3
USKM,GBR0006089,United Kingdom,2016,506637.0,363.0,Fossil Hard coal,384.9830000000001,1959.0,51.547,-2.965,2
USKM,GBR0006089,United Kingdom,2017,83446.2,363.0,Fossil Hard coal,63.40900000000001,1959.0,51.547,-2.965,3
ABTHB,GBR1000376,United Kingdom,2015,6071153.0,1590.0,Fossil Hard coal,5125.931000000001,1971.0,51.387,-3.407,3
ABTHB,GBR1000376,United Kingdom,2016,7397330.0,1590.0,Fossil Hard coal,6245.6370000000015,1971.0,51.387,-3.407,3
ABTHB,GBR1000376,United Kingdom,2017,3202080.0,1590.0,Fossil Hard coal,2703.5450000000005,1971.0,51.387,-3.407,3
ABTHB,GBR1000376,United Kingdom,2018,576590.0,1590.0,Fossil Hard coal,486.8200000000001,1971.0,51.387,-3.407,3
ANSUW,GBR0003298,United Kingdom,2015,0.0,19.0,Wind Onshore,26.739000000000008,,56.218999999999994,-5.218999999999999,1
ANSUW,GBR0003298,United Kingdom,2016,0.0,19.0,Wind Onshore,29.38500000000001,,56.218999999999994,-5.218999999999999,1
